"Date","Price","Open","High","Low","Vol.","Change %"
"May 03, 2017","2,223.8140","2,219.9561","2,231.1252","2,208.9854","-","0.18%"
"May 02, 2017","2,219.8821","2,240.4546","2,258.0916","2,214.0166","-","-0.92%"
"May 01, 2017","2,240.4021","2,247.2766","2,250.1384","2,233.5496","-","-0.29%"
"Apr 28, 2017","2,246.8459","2,234.7776","2,255.6294","2,232.2522","-","0.63%"
"Apr 27, 2017","2,232.7759","2,249.8914","2,249.8914","2,213.9075","-","-0.76%"
"Apr 26, 2017","2,249.8401","2,251.2781","2,266.9434","2,237.0403","-","-0.07%"
"Apr 25, 2017","2,251.3870","2,237.7292","2,255.6985","2,228.4724","-","0.61%"
"Apr 24, 2017","2,237.6709","2,248.7727","2,265.4885","2,231.3413","-","-0.46%"
"Apr 21, 2017","2,248.0459","2,275.4248","2,281.5688","2,239.3389","-","-1.20%"
"Apr 20, 2017","2,275.3730","2,283.9368","2,298.4417","2,273.4536","-","-0.29%"
"Apr 19, 2017","2,281.9509","2,325.9438","2,336.3516","2,275.3396","-","-1.94%"
"Apr 18, 2017","2,327.1909","2,343.5366","2,346.0325","2,317.5554","-","-0.69%"
"Apr 17, 2017","2,343.3860","2,354.5627","2,356.8115","2,342.0291","-","-0.56%"
"Apr 13, 2017","2,356.5049","2,352.1104","2,362.1172","2,346.3286","-","0.22%"
"Apr 12, 2017","2,351.2900","2,358.4370","2,369.0916","2,344.3794","-","-0.30%"
"Apr 11, 2017","2,358.3831","2,351.8081","2,359.1582","2,337.5977","-","0.29%"
"Apr 10, 2017","2,351.4690","2,335.3179","2,351.9048","2,332.5649","-","0.78%"
"Apr 07, 2017","2,333.3521","2,322.8511","2,354.6033","2,314.1941","-","0.46%"
"Apr 06, 2017","2,322.7781","2,310.8596","2,325.8679","2,303.0596","-","0.55%"
"Apr 05, 2017","2,310.1040","2,302.3892","2,330.1626","2,302.3892","-","0.33%"
"Apr 04, 2017","2,302.4121","2,279.8591","2,305.5105","2,271.1917","-","0.99%"
"Apr 03, 2017","2,279.8091","2,295.3718","2,306.2173","2,278.2239","-","-0.67%"
"Mar 31, 2017","2,295.1870","2,289.2156","2,300.1150","2,274.5850","-","0.28%"
"Mar 30, 2017","2,288.8450","2,274.9712","2,295.2056","2,264.7617","-","0.61%"
"Mar 29, 2017","2,274.9299","2,248.2227","2,274.9299","2,246.3350","-","1.26%"
"Mar 28, 2017","2,246.6460","2,228.2859","2,257.8562","2,227.2112","-","0.89%"
"Mar 27, 2017","2,226.9280","2,237.4934","2,243.8582","2,210.1118","-","-0.37%"
"Mar 24, 2017","2,235.1689","2,231.0940","2,240.8721","2,228.3186","-","0.18%"
"Mar 23, 2017","2,231.0471","2,235.6355","2,246.7598","2,222.9221","-","-0.20%"
"Mar 22, 2017","2,235.6211","2,242.6294","2,244.6497","2,213.6980","-","-0.31%"
"Mar 21, 2017","2,242.5820","2,258.8386","2,271.2527","2,236.2168","-","-0.72%"
"Mar 20, 2017","2,258.7910","2,264.4683","2,270.2412","2,247.4536","-","-0.24%"
"Mar 17, 2017","2,264.3210","2,259.2419","2,271.1455","2,254.2395","-","0.23%"
"Mar 16, 2017","2,259.1931","2,257.0320","2,282.7346","2,255.0410","-","0.10%"
"Mar 15, 2017","2,256.9829","2,229.2903","2,262.8684","2,229.2678","-","1.24%"
"Mar 14, 2017","2,229.2419","2,246.6736","2,254.4636","2,215.2117","-","-0.77%"
"Mar 13, 2017","2,246.6250","2,249.4119","2,256.6758","2,238.2788","-","-0.07%"
"Mar 10, 2017","2,248.1350","2,266.9934","2,288.3223","2,243.5688","-","-0.76%"
"Mar 09, 2017","2,265.3440","2,298.1035","2,306.2920","2,250.1216","-","-1.41%"
"Mar 08, 2017","2,297.6450","2,355.7134","2,357.7112","2,293.8821","-","-2.56%"
"Mar 07, 2017","2,358.0381","2,368.0156","2,379.1614","2,356.1460","-","-0.44%"
"Mar 06, 2017","2,368.4780","2,370.0747","2,381.7683","2,356.2463","-","0.06%"
"Mar 03, 2017","2,367.0710","2,353.6255","2,368.6890","2,351.1187","-","0.62%"
"Mar 02, 2017","2,352.5229","2,394.6179","2,394.6179","2,350.9585","-","-1.76%"
"Mar 01, 2017","2,394.7461","2,388.1687","2,407.4565","2,384.5388","-","0.25%"
"Feb 28, 2017","2,388.6951","2,381.8352","2,389.2466","2,366.1375","-","0.29%"
"Feb 27, 2017","2,381.8010","2,386.3525","2,400.8101","2,380.3191","-","-0.19%"
"Feb 24, 2017","2,386.2461","2,397.5747","2,400.6082","2,381.8386","-","-0.47%"
"Feb 23, 2017","2,397.5391","2,390.1431","2,418.5745","2,389.8313","-","0.54%"
"Feb 22, 2017","2,384.6699","2,401.8433","2,408.6438","2,381.0405","-","-0.72%"
"Feb 21, 2017","2,402.0581","2,395.3137","2,422.5610","2,392.8579","-","0.37%"
"Feb 17, 2017","2,393.0869","2,396.9915","2,399.0901","2,378.9795","-","-0.17%"
"Feb 16, 2017","2,397.1030","2,407.6772","2,416.2539","2,389.6428","-","-0.43%"
"Feb 15, 2017","2,407.5601","2,405.3340","2,416.9370","2,394.5173","-","0.09%"
"Feb 14, 2017","2,405.2981","2,398.4360","2,417.5532","2,395.3213","-","0.33%"
"Feb 13, 2017","2,397.4199","2,426.8723","2,429.4839","2,394.3870","-","-1.28%"
"Feb 10, 2017","2,428.4199","2,398.6853","2,433.6921","2,396.8938","-","1.24%"
"Feb 09, 2017","2,398.7280","2,388.4243","2,407.1531","2,388.4243","-","0.48%"
"Feb 08, 2017","2,387.3120","2,366.4221","2,395.2371","2,358.9883","-","0.55%"
"Feb 07, 2017","2,374.3669","2,389.2405","2,393.4221","2,364.5574","-","-0.61%"
"Feb 06, 2017","2,388.9661","2,410.6785","2,421.6465","2,387.8162","-","-0.90%"
"Feb 03, 2017","2,410.6399","2,413.7354","2,421.8567","2,398.0774","-","0.01%"
"Feb 02, 2017","2,410.4570","2,415.1267","2,433.4546","2,405.1765","-","-0.33%"
"Feb 01, 2017","2,418.5449","2,383.0559","2,418.9353","2,377.5864","-","1.48%"
"Jan 31, 2017","2,383.1570","2,369.5823","2,400.9341","2,363.1931","-","0.59%"
"Jan 30, 2017","2,369.1331","2,389.3784","2,394.9868","2,365.2415","-","-0.99%"
"Jan 27, 2017","2,392.8879","2,411.7993","2,412.9712","2,378.0164","-","-0.80%"
"Jan 26, 2017","2,412.2100","2,399.1763","2,425.9675","2,397.7683","-","0.69%"
"Jan 25, 2017","2,395.5779","2,406.7957","2,411.4277","2,386.8318","-","-0.56%"
"Jan 24, 2017","2,409.0400","2,402.1960","2,420.2158","2,402.1821","-","0.35%"
"Jan 23, 2017","2,400.5759","2,406.5066","2,410.5161","2,385.6150","-","-0.16%"
"Jan 20, 2017","2,404.3440","2,377.5496","2,415.8767","2,373.8560","-","1.13%"
"Jan 19, 2017","2,377.5090","2,382.4612","2,393.3330","2,371.5183","-","-0.05%"
"Jan 18, 2017","2,378.7590","2,413.5710","2,421.4814","2,374.3276","-","-1.43%"
"Jan 17, 2017","2,413.2480","2,408.8286","2,441.7051","2,405.0034","-","0.27%"
"Jan 13, 2017","2,406.7581","2,415.5684","2,420.0630","2,397.7825","-","-0.37%"
"Jan 12, 2017","2,415.5911","2,382.7571","2,422.8811","2,382.7571","-","1.37%"
"Jan 11, 2017","2,382.9221","2,354.0393","2,394.9768","2,347.3345","-","1.27%"
"Jan 10, 2017","2,353.0190","2,365.7292","2,380.3877","2,351.7964","-","-0.55%"
"Jan 09, 2017","2,366.1160","2,417.5896","2,417.5896","2,363.0540","-","-2.12%"
"Jan 06, 2017","2,417.4070","2,415.2488","2,429.2324","2,400.1980","-","0.09%"
"Jan 05, 2017","2,415.3169","2,405.7185","2,429.8347","2,393.7771","-","0.43%"
"Jan 04, 2017","2,404.9900","2,374.5256","2,406.3799","2,370.7612","-","1.40%"
"Jan 03, 2017","2,371.6689","2,417.4082","2,451.3989","2,369.2605","-","-1.89%"
"Dec 30, 2016","2,417.3110","2,421.0540","2,428.0776","2,410.4402","-","-0.07%"
"Dec 29, 2016","2,418.9199","2,418.8022","2,430.1914","2,414.4153","-","-0.17%"
"Dec 28, 2016","2,423.1389","2,416.8132","2,430.4224","2,407.8960","-","0.24%"
"Dec 27, 2016","2,417.2820","2,380.8875","2,422.3044","2,380.8401","-","1.62%"
"Dec 23, 2016","2,378.7300","2,373.6736","2,385.2590","2,360.7942","-","-0.02%"
"Dec 22, 2016","2,379.0891","2,373.0898","2,386.9036","2,354.1848","-","0.32%"
"Dec 21, 2016","2,371.4241","2,385.6082","2,395.4990","2,366.5234","-","-0.41%"
"Dec 20, 2016","2,381.2749","2,379.8914","2,394.1765","2,372.2839","-","0.06%"
"Dec 19, 2016","2,379.7810","2,391.4243","2,401.4302","2,370.0176","-","-0.35%"
"Dec 16, 2016","2,388.0530","2,364.9998","2,391.9905","2,351.3723","-","1.09%"
"Dec 15, 2016","2,362.4109","2,369.0410","2,379.3994","2,342.7866","-","-0.48%"
"Dec 14, 2016","2,373.8779","2,397.3010","2,411.2839","2,368.8430","-","-1.45%"
"Dec 13, 2016","2,408.7891","2,409.0764","2,427.8972","2,394.8020","-","-0.04%"
"Dec 12, 2016","2,409.6489","2,408.9426","2,443.5945","2,400.6875","-","1.26%"
"Dec 09, 2016","2,379.5669","2,362.7346","2,379.6724","2,360.8110","-","0.83%"
"Dec 08, 2016","2,360.0249","2,346.2620","2,361.5720","2,334.2288","-","0.76%"
"Dec 07, 2016","2,342.1389","2,368.5774","2,379.9209","2,341.3372","-","-1.14%"
"Dec 06, 2016","2,369.2300","2,377.1367","2,385.2173","2,353.2988","-","-0.78%"
"Dec 05, 2016","2,387.8979","2,361.0576","2,395.2549","2,351.7390","-","0.98%"
"Dec 02, 2016","2,364.6230","2,356.8738","2,365.7173","2,328.4446","-","0.42%"
"Dec 01, 2016","2,354.6809","2,304.3884","2,371.6523","2,302.3262","-","2.00%"
"Nov 30, 2016","2,308.4600","2,206.2751","2,321.1331","2,205.5215","-","4.79%"
"Nov 29, 2016","2,203.0300","2,263.9382","2,263.9382","2,196.1936","-","-2.81%"
"Nov 28, 2016","2,266.6670","2,235.4751","2,279.9778","2,222.5745","-","1.44%"
"Nov 25, 2016","2,234.3821","2,272.0938","2,275.9312","2,229.4944","-","-1.64%"
"Nov 23, 2016","2,271.6399","2,272.2842","2,279.9875","2,248.6279","-","0.07%"
"Nov 22, 2016","2,270.0510","2,276.9170","2,297.5989","2,250.0183","-","0.12%"
"Nov 21, 2016","2,267.3320","2,206.8416","2,273.3040","2,206.8416","-","3.02%"
"Nov 18, 2016","2,200.9609","2,182.1880","2,203.6338","2,168.5298","-","0.49%"
"Nov 17, 2016","2,190.2429","2,184.5264","2,215.7209","2,180.0337","-","0.12%"
"Nov 16, 2016","2,187.7019","2,198.4426","2,209.1584","2,177.3030","-","-0.50%"
"Nov 15, 2016","2,198.6880","2,146.7390","2,202.1165","2,146.7390","-","2.74%"
"Nov 14, 2016","2,139.9729","2,150.8577","2,157.7175","2,118.0090","-","-0.40%"
"Nov 11, 2016","2,148.6631","2,185.2917","2,194.5486","2,140.0730","-","-1.78%"
"Nov 10, 2016","2,187.6699","2,196.5991","2,222.5837","2,182.6914","-","-0.44%"
"Nov 09, 2016","2,197.2351","2,194.0535","2,218.4482","2,146.5273","-","0.19%"
"Nov 08, 2016","2,193.1011","2,191.6479","2,204.1914","2,175.8032","-","0.14%"
